万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300059.SZ,300059,20241009,95800000,263000,794216,20893772,763297,0,,,1443243040,36807680350,279500,226100,240000,243600,263000,263100,263200,263300,263400,263500,263600,263700,263800,263900,235600,13649,2100,542552,256295,35400,20040,24060,293036,301850,262900,262800,262700,262600,262500,262400,262300,262200,262100,262000,149320,162636,28200,64900,166400,2900,33500,78872,40600,234300,288500,229900,220726096,99933693,0,0,0,0,0,
300059.SZ,300059,20241009,95803000,262700,1206988,31732691,763965,0,,,1444450028,36839413041,279500,226100,240000,243600,262800,262900,263000,263100,263200,263300,263400,263500,263600,263700,700,20912,317900,8500,136500,735463,261663,36500,20040,15560,262700,262600,262500,262400,262300,262200,262100,262000,261900,261800,7668,67000,167900,5400,33500,78872,40600,259900,12200,130900,288400,229800,221038787,99733305,0,0,0,0,0,
300059.SZ,300059,20241009,95806000,262600,1024435,26923434,764500,0,,,1445474463,36866336475,279500,226100,240000,243600,262700,262800,262900,263000,263100,263200,263300,263400,263500,263600,86700,300,12500,327565,15600,139300,823423,192700,23800,20440,262600,262500,262400,262300,262200,262100,262000,261900,261800,261700,9300,86713,155400,33700,78872,41900,261600,12200,130900,6800,288400,229800,221139929,99861450,0,0,0,0,0,
300059.SZ,300059,20241009,95809000,262700,1099113,28842471,765134,0,,,1446573576,36895178946,279500,226100,240000,243600,262700,262800,262900,263000,263100,263200,263300,263400,263500,263600,328371,10272,109406,457813,14700,140200,548703,198788,24500,20340,262600,262100,262000,261900,261800,261700,261600,261500,261400,261300,200,2000,168972,12200,130900,7800,45300,122500,90100,7600,288400,229600,221340982,99429637,0,0,0,0,0,
300059.SZ,300059,20241009,95812000,262600,1030040,27028389,765980,0,,,1447603616,36922207335,279500,226100,240000,243600,262600,262700,262800,262900,263000,263100,263200,263300,263400,263500,12240,486398,14644,136846,467033,14700,142200,291741,188088,27820,262500,262200,262100,262000,261900,261800,261700,261600,261500,261400,3300,6760,7800,23172,12200,136500,7800,45300,124100,90100,288500,229600,221084595,99417997,0,0,0,0,0,
300059.SZ,300059,20241009,95815000,262000,1211756,31815987,766852,0,,,1448815372,36954023322,279500,226100,240000,243600,262500,262600,262700,262800,262900,263000,263100,263200,263300,263400,96500,127734,187321,12200,103678,433453,13700,137200,275641,164892,262000,261900,261800,261700,261600,261500,261400,261300,261200,261100,148676,79800,142300,7800,45300,125100,90100,7500,64900,20700,288500,229700,220465613,99730441,0,0,0,0,0,
300059.SZ,300059,20241009,95818000,262500,853041,22379284,767417,0,,,1449668413,36976402606,279500,226100,240000,243600,262500,262600,262700,262800,262900,263000,263100,263200,263300,263400,3220,467956,234821,13700,102778,413165,14800,136200,256641,126096,262000,261900,261800,261700,261600,261500,261400,261300,261200,261100,44535,179700,155400,7900,51600,125900,90100,7000,64100,20700,288500,229700,220238203,99807400,0,0,0,0,0,
300059.SZ,300059,20241009,95821000,262000,1215248,31851372,768055,0,,,1450883661,37008253978,279500,226100,240000,243600,262000,262200,262300,262400,262500,262600,262700,262800,262900,263000,55820,137300,3300,400,67329,338173,327521,14500,85822,432665,261800,261700,261600,261500,261400,261300,261200,261100,261000,260900,209087,13600,55800,133800,92000,7000,63200,20000,286300,56400,288500,229700,220404509,99702352,0,0,0,0,0,
300059.SZ,300059,20241009,95824000,261800,1042387,27305840,768769,0,,,1451926048,37035559818,279500,226100,240000,243600,261800,262000,262100,262200,262300,262400,262500,262600,262700,262800,105829,51541,6600,103661,3300,4900,167797,370273,322461,15900,261600,261500,261400,261300,261200,261100,261000,260900,260800,260700,171200,138800,93300,8800,63200,21000,258600,56500,143800,46700,288500,229600,220586794,99646465,0,0,0,0,0,
300059.SZ,300059,20241009,95827000,261800,829260,21710910,769405,0,,,1452755308,37057270728,279500,226100,240000,243600,262000,262100,262200,262300,262400,262500,262600,262700,262800,262900,56852,1765,123481,6200,7300,193286,382097,303397,16000,78474,261800,261700,261600,261500,261400,261300,261200,261100,261000,260900,24012,1300,454728,142400,93300,8800,63300,24600,269500,57000,288500,229800,220337084,100049805,0,0,0,0,0,
300059.SZ,300059,20241009,95830000,262000,1400796,36678752,770119,0,,,1454156104,37093949480,279500,226100,240000,243600,262500,262600,262700,262800,262900,263000,263100,263200,263300,263400,164475,371597,301097,16200,84774,374234,15800,18700,188340,91016,262000,261900,261800,261700,261600,261500,261400,261300,261200,261100,7312,2000,18640,59700,85936,151000,93300,10600,63300,28400,288600,229700,219462872,99934353,0,0,0,0,0,
300059.SZ,300059,20241009,95833000,262000,1185068,31048165,770837,0,,,1455341172,37124997645,279500,226100,240000,243600,262500,262600,262700,262800,262900,263000,263100,263200,263300,263400,14495,368973,297397,35200,81250,362434,15800,18700,177040,83116,262200,262000,261900,261800,261700,261600,261500,261400,261300,261200,1000,60866,42416,226602,90600,146936,178900,94400,12400,63300,288600,229800,218918463,100275885,0,0,0,0,0,
300059.SZ,300059,20241009,95836000,262200,1372418,35978318,771689,0,,,1456713590,37160975963,279500,226100,240000,243600,262200,262500,262600,262700,262800,262900,263000,263100,263200,263300,74640,1000,193398,294497,35000,80250,356634,15800,19300,168440,262000,261900,261800,261700,261600,261500,261400,261300,261200,261100,138420,16744,332902,436400,154936,180100,107200,12400,67500,29600,288600,230000,218803813,100907267,0,0,0,0,0,
300059.SZ,300059,20241009,95839000,262700,1281774,33614805,772435,0,,,1457995364,37194590768,279500,226100,240000,243600,262700,262800,262900,263000,263100,263200,263300,263400,263500,263600,266297,34100,80150,337534,15800,19300,166540,79116,18820,7500,262600,262500,262100,262000,261900,261800,261700,261600,261500,261400,1000,3634,148543,410069,96944,413902,460500,161736,188300,107200,288700,230200,218612737,101753393,0,0,0,0,0,
300059.SZ,300059,20241009,95842000,263000,1320741,34659229,773174,0,,,1459316105,37229249997,279500,226100,240000,243600,263000,263100,263200,263300,263400,263500,263600,263700,263800,263900,330369,15800,19000,164740,78516,18820,7500,13416,105324,117618,262700,262600,262500,262400,262300,262200,262100,262000,261900,261800,4499,21000,19700,100,25900,26800,35884,384322,112044,499502,288700,230300,218357873,101919752,0,0,0,0,0,
300059.SZ,300059,20241009,95845000,263200,1183832,31089719,773982,0,,,1460499937,37260339716,279500,226100,240000,243600,263200,263300,263400,263500,263600,263700,263800,263900,264000,264100,7800,165740,83816,16820,8500,13416,102724,116118,152740,56116,263100,263000,262900,262800,262700,262600,262500,262400,262200,262100,2200,96900,1100,10500,40900,2700,11568,800,33400,1500,288700,230400,218025603,102530482,0,0,0,0,0,
300059.SZ,300059,20241009,95848000,263300,970340,25520393,774683,0,,,1461470277,37285860109,279500,226100,240000,243600,263300,263400,263500,263600,263700,263800,263900,264000,264100,264200,6240,82116,11420,8500,13416,89824,115418,152300,54016,306046,263200,263100,263000,262900,262800,262700,262600,262500,262400,262300,2500,13000,191140,5400,14300,123220,32000,85068,12000,5200,288800,230500,217857437,102815142,0,0,0,0,0,
300059.SZ,300059,20241009,95851000,263800,616208,16229479,775302,0,,,1462086485,37302089588,279500,226100,240000,243600,263800,263900,264000,264100,264200,264300,264400,264500,264600,264700,57140,114418,152300,54016,297246,300,9300,194640,250680,7020,263500,263400,263300,263200,263100,263000,262900,262800,262700,262600,8780,6100,29200,376392,277620,483540,7900,28600,149320,41300,288800,230800,217763084,103847834,0,0,0,0,0,
300059.SZ,300059,20241009,95854000,263500,628513,16565482,775826,0,,,1462714998,37318655070,279500,226100,240000,243600,264000,264100,264200,264300,264400,264500,264600,264700,264800,264900,152158,54016,297246,300,9300,194640,248580,7020,18620,2400,263500,263400,263300,263200,263100,263000,262900,262800,262700,262600,50552,189595,262720,770092,275920,581240,8200,29300,298420,47200,288800,231300,217580994,105398177,0,0,0,0,0,
300059.SZ,300059,20241009,95857000,264000,531148,14019339,776190,0,,,1463246146,37332674409,279500,226100,240000,243600,264200,264300,264400,264500,264600,264700,264800,264900,265000,265100,220262,300,9300,194340,241720,7020,18620,2700,355279,25768,264000,263900,263800,263700,263600,263500,263400,263300,263200,263100,164680,187800,244945,8700,24700,92679,206095,374720,826592,278520,288800,231600,217303746,106449129,0,0,0,0,0,
300059.SZ,300059,20241009,95900000,264000,832362,21977365,776736,0,,,1464078508,37354651774,279500,226100,240000,243600,264200,264300,264400,264500,264600,264700,264800,264900,265000,265100,41162,300,9300,189940,241720,7020,18620,3700,353179,25768,264000,263900,263800,263700,263600,263500,263400,263300,263200,263100,80020,129098,456845,35500,46500,254179,186495,424620,870992,271620,288900,231700,217160789,106985667,0,0,0,0,0,
300059.SZ,300059,20241009,95903000,264200,492225,13012231,777072,0,,,1464570733,37367664005,279500,226100,240000,243600,264600,264700,264800,264900,265000,265100,265200,265300,265400,265500,218860,7020,18620,3700,353391,25768,1100,6600,206422,36300,264300,264200,264100,264000,263900,263800,263700,263600,263500,263400,1900,436275,52300,439820,157900,551845,38500,51200,311079,161195,288900,232000,217007283,107954444,0,0,0,0,0,
300059.SZ,300059,20241009,95906000,264700,600270,15880372,777446,0,,,1465171003,37383544377,279500,226100,240000,243600,265000,265100,265200,265300,265400,265500,265600,265700,265800,265900,289391,25768,1100,6600,206422,36300,46068,4500,64480,40793,264700,264600,264500,264400,264300,264200,264100,264000,263900,263800,900,15600,7200,17200,80210,1101095,87600,823520,154600,603245,288900,232300,216811312,109263454,0,0,0,0,0,
300059.SZ,300059,20241009,95909000,265400,510100,13513822,777828,0,,,1465681103,37397058199,279500,226100,240000,243600,265400,265500,265600,265700,265800,265900,266000,266100,266200,266300,178581,36300,46068,4500,64580,40793,157368,1000,93000,2100,265100,265000,264700,264600,264500,264400,264300,264200,264100,264000,700,39900,7300,139300,62000,19300,208610,1545395,94800,900020,289000,232500,216439807,109955154,0,0,0,0,0,
300059.SZ,300059,20241009,95912000,265500,767806,20349060,778355,0,,,1466448909,37417407259,279500,226100,240000,243600,265500,265600,265700,265800,265900,266000,266100,266200,266300,266400,22981,46068,4500,64580,40793,157668,1000,92800,2100,1700,265400,265200,265100,265000,264900,264800,264700,264600,264500,264400,9900,200,100,112794,4000,13400,7600,136400,82000,21800,289000,232500,216313479,109969348,0,0,0,0,0,
300059.SZ,300059,20241009,95915000,265700,419420,11139226,778696,0,,,1466868329,37428546485,279500,226100,240000,243600,265800,265900,266000,266100,266200,266300,266400,266500,266600,266700,5000,11322,158168,1000,91900,2100,1700,10700,161100,12100,265700,265600,265500,265400,265300,265200,265100,265000,264900,264800,300,9100,177300,333500,4000,4100,113600,400874,5100,34900,289000,232700,216232035,110794033,0,0,0,0,0,
300059.SZ,300059,20241009,95918000,266000,359658,9565883,778945,0,,,1467227987,37438112368,279500,226100,240000,243600,266200,266300,266400,266500,266600,266700,266800,266900,267000,267100,67500,2100,8700,10700,156800,12100,6700,68236,162214,53860,266000,265900,265800,265700,265600,265500,265400,265300,265200,265100,81846,19500,108100,84296,116000,741700,614700,6600,8500,115300,289000,233000,216067765,111750075,0,0,0,0,0,
300059.SZ,300059,20241009,95921000,266400,545831,14524089,779231,0,,,1467773818,37452636457,279500,226100,240000,243600,266400,266600,266700,266800,266900,267000,267100,267200,267400,267500,800,148400,12100,6700,67936,163014,53860,700,800,6400,266300,266200,266100,266000,265900,265800,265700,265600,265500,265400,800,66600,4000,248315,74300,629400,200996,202200,903600,623400,289000,233300,216177913,112598434,0,0,0,0,0,
300059.SZ,300059,20241009,95924000,266800,454216,12102247,779561,0,,,1468228034,37464738704,279500,226100,240000,243600,266800,266900,267000,267100,267200,267400,267500,267600,267700,267800,600,67436,164414,53860,700,1500,6400,32314,76843,54900,266700,266600,266400,266300,266200,266100,266000,265900,265800,265700,1200,1700,125324,102200,392060,59800,420515,77000,808500,203100,289000,233400,216094892,113150302,0,0,0,0,0,
300059.SZ,300059,20241009,95927000,267000,628961,16779085,780000,0,,,1468856995,37481517789,279500,226100,240000,243600,267100,267200,267400,267500,267600,267700,267800,267900,268000,268100,53860,1700,1500,6400,32314,77743,54900,113268,399772,57200,266900,266800,266700,266600,266500,266400,266300,266200,266100,266000,19100,86647,10000,129692,103800,406424,149700,524760,54400,450415,289100,233500,215718792,113222349,0,0,0,0,0,
300059.SZ,300059,20241009,95930000,267100,679080,18132670,780412,0,,,1469536075,37499650459,279500,226100,240000,243600,267500,267600,267700,267800,267900,268000,268100,268200,268300,268400,1300,3714,76243,54900,114268,378872,57200,36636,2200,16400,267100,267000,266900,266800,266700,266600,266500,266400,266300,266200,29140,102100,30800,547527,52500,144992,101800,626424,136300,482960,289100,233600,215767056,113714274,0,0,0,0,0,
300059.SZ,300059,20241009,95933000,267000,1802008,48119694,781341,0,,,1471338083,37547770153,279500,226100,240000,243600,267000,267100,267200,267500,267600,267700,267800,267900,268000,268100,1676160,1500,100,22500,5580,41457,55300,114768,378872,48200,266900,266800,266700,266600,266500,266400,266300,266200,266100,266000,27292,929567,58800,187792,96600,675324,136300,492460,57600,386615,288900,233600,217189536,113663266,0,0,0,0,0,
300059.SZ,300059,20241009,95936000,266900,2205132,58860578,782407,0,,,1473543215,37606630731,279500,226100,240000,243600,267000,267100,267200,267300,267400,267500,267600,267700,267800,267900,563628,40000,2420,120,100,24332,7145,47357,61300,118568,266900,266800,266700,266600,266500,266400,266300,266200,266100,266000,7860,355400,45500,102100,60600,638124,113100,485660,53100,384315,289000,233300,216365065,112845875,0,0,0,0,0,
300059.SZ,300059,20241009,95939000,267600,2136020,57037546,783441,0,,,1475679235,37663668277,279500,226100,240000,243600,267900,268000,268100,268200,268300,268400,268500,268600,268700,268800,91640,358172,43300,35436,2200,21300,5720,4920,203000,101716,267600,267500,267400,267100,267000,266900,266800,266700,266600,266500,3500,1400,100,56412,208180,23200,13100,13848,104700,58300,289100,233200,215838838,112599055,0,0,0,0,0,
300059.SZ,300059,20241009,95942000,267900,653366,17468997,783837,0,,,1476332601,37681137274,279500,226100,240000,243600,267600,267900,268000,268100,268200,268300,268400,268500,268600,268700,2000,54330,356972,43300,35436,2200,21300,5720,4920,203000,267500,267100,267000,266900,266800,266700,266600,266500,266400,266300,11200,32054,711760,177700,61600,19748,96400,49600,579924,33500,289100,233300,216161278,113126437,0,0,0,0,0,
300059.SZ,300059,20241009,95945000,268000,640633,17145664,784255,0,,,1476973234,37698282938,279500,226100,240000,243600,268000,268100,268200,268300,268400,268500,268600,268700,268800,268900,294102,43300,35436,2200,21300,5720,4920,203000,111416,55700,267800,267600,267500,267400,267200,267100,267000,266900,266800,266700,2220,60188,55000,1100,1300,118613,863260,206800,177100,17848,289100,233500,216155716,113524404,0,0,0,0,0,
300059.SZ,300059,20241009,95948000,268000,1269108,33988529,784985,0,,,1478242342,37732271467,279500,226100,240000,243600,268100,268200,268300,268400,268500,268600,268700,268800,268900,269000,214,20938,2300,23300,5720,4920,203000,113416,55700,406475,268000,267900,267800,267600,267500,267100,267000,266900,266800,266700,25300,700,2000,7700,2000,191913,980860,145800,182700,17748,289100,233400,215904554,113262996,0,0,0,0,0,
300059.SZ,300059,20241009,95951000,268500,836332,22412595,785380,0,,,1479078674,37754684062,279500,226100,240000,243600,268700,268800,268900,269000,269100,269200,269300,269400,269500,269600,170220,120216,55700,404975,34000,9800,77960,14400,187019,120100,268500,268400,268300,268200,268100,268000,267900,267800,267700,267600,3300,2800,1700,12000,68800,478468,124500,25000,11200,67400,289100,233500,215925325,113761864,0,0,0,0,0,
300059.SZ,300059,20241009,95954000,268600,723760,19420166,785798,0,,,1479802434,37774104228,279500,226100,240000,243600,268700,268800,268900,269000,269100,269200,269300,269400,269500,269600,920,120216,55700,403775,34000,9800,77960,14200,186519,120100,268600,268400,268200,268100,268000,267900,267800,267700,267600,267500,4900,27400,100,121240,741568,163600,26100,16200,121600,37300,289100,233500,216081615,113982004,0,0,0,0,0,
300059.SZ,300059,20241009,95957000,268800,544700,14625903,786145,0,,,1480347134,37788730131,279500,226100,240000,243600,268800,268900,269000,269100,269200,269300,269400,269500,269600,269700,15116,59200,403675,36600,9800,77960,14200,186519,120100,77963,268700,268600,268500,268400,268300,268200,268100,268000,267900,267800,155920,20400,30400,1500,18700,9300,196720,783568,176400,24900,289100,233600,216088776,114102125,0,0,0,0,0,
300059.SZ,300059,20241009,100000000,269000,741176,19921042,786661,0,,,1481088310,37808651173,279500,226100,240000,243600,269000,269100,269200,269300,269400,269500,269600,269700,269800,269900,346675,35300,9800,77960,14200,197839,119800,77963,51428,250416,268900,268800,268700,268600,268500,268400,268300,268200,268100,268000,2856,60300,180160,124928,59300,6500,20700,11900,218420,745568,289100,233600,216042138,114336949,0,0,0,0,0,
300059.SZ,300059,20241009,100003000,268900,1029216,27666090,787340,0,,,1482117526,37836317263,279500,226100,240000,243600,268900,269000,269100,269200,269300,269400,269500,269600,269700,269800,3700,172851,36200,9800,77960,14200,197839,119900,78063,51428,268800,268700,268600,268500,268400,268300,268200,268100,268000,267900,1300,49200,107328,59000,6500,20700,12200,217920,689568,180700,289100,233500,215975022,113919759,0,0,0,0,0,
300059.SZ,300059,20241009,100006000,268800,857171,23054724,788012,0,,,1482974697,37859371987,279500,226100,240000,243600,268800,268900,269300,269400,269500,269600,269700,269800,269900,270000,126000,100,66560,14200,197839,119500,75363,52028,249316,1627774,268700,268600,268500,268400,268300,268200,268100,268000,267900,267800,152229,113028,78700,6500,21500,12300,212520,609868,181000,23500,289200,233400,215983424,113764488,0,0,0,0,0,
300059.SZ,300059,20241009,100009000,268700,1446728,38865049,788941,0,,,1484421425,37898237036,279500,226100,240000,243600,268800,268900,269000,269100,269300,269400,269500,269600,269700,269800,125300,40857,18032,2400,71460,14200,200939,119400,74863,57228,268700,268600,268200,268100,268000,267900,267800,267700,267600,267500,2000,500,12200,19049,527768,179700,21100,19300,108700,40000,289100,233200,216425163,113040660,0,0,0,0,0,
300059.SZ,300059,20241009,100012000,268000,1554837,41726972,789992,0,,,1485976262,37939964008,279500,226100,240000,243600,268000,268700,268800,268900,269000,269100,269200,269300,269400,269500,1900,23600,4900,64491,55132,7400,11000,71760,14200,203439,267900,267800,267700,267600,267500,267400,267300,267200,267100,267000,94580,20100,15400,110100,40000,1700,200,66100,37113,709760,289100,233000,216602821,112428723,0,0,0,0,0,
300059.SZ,300059,20241009,100015000,268000,806580,21655976,790626,0,,,1486782842,37961619984,279500,226100,240000,243600,268000,268200,268400,268500,268700,268800,268900,269000,269100,269200,10149,3300,10000,500,75420,13100,69611,63460,7400,11000,267600,267500,267400,267300,267200,267100,267000,266900,266800,266700,87700,39500,1700,200,65700,37113,698460,85600,193500,18648,289100,232900,216741764,112256643,0,0,0,0,0,
300059.SZ,300059,20241009,100018000,267900,694900,18607620,791027,0,,,1487477742,37980227604,279500,226100,240000,243600,267900,268000,268100,268500,268600,268700,268800,268900,269000,269100,88140,50224,5100,1000,1800,213141,45600,123111,94400,7400,267200,267100,267000,266900,266800,266700,266600,266500,266400,266300,11300,39413,682160,81900,194100,20648,35300,26600,417324,17300,289100,232900,217191692,112018043,0,0,0,0,0,
300059.SZ,300059,20241009,100021000,267900,689000,18430430,791459,0,,,1488166742,37998658034,279500,226100,240000,243600,267900,268000,268100,268300,268500,268600,268700,268800,268900,269000,106387,120300,5100,300,21700,3300,267841,109556,164511,94120,267500,267100,267000,266900,266800,266700,266600,266500,266400,266300,1300,256400,636673,81900,173800,20648,35300,26600,417324,17300,289000,232900,217643148,112228843,0,0,0,0,0,
300059.SZ,300059,20241009,100024000,267100,1058120,28290021,791960,0,,,1489224862,38026948055,279500,226100,240000,243600,267200,267500,267600,267900,268000,268100,268200,268300,268500,268600,2700,700,200,63150,194630,5600,700,300,16060,11500,267100,267000,266900,266800,266700,266600,266500,266400,266300,266200,54800,580853,86700,173000,20648,34000,26300,419224,16700,229060,289000,232800,217877725,111922423,0,0,0,0,0,
300059.SZ,300059,20241009,100027000,267000,818600,21873043,792485,0,,,1490043462,38048821098,279500,226100,240000,243600,267100,267200,267300,267500,267600,267700,267800,267900,268000,268100,2300,3540,400,18200,178280,1500,23700,110738,208708,5900,267000,266900,266800,266700,266600,266500,266400,266300,266200,266100,194353,88300,176400,20648,34400,26100,415024,16700,168060,42500,289000,232700,218301739,111439023,0,0,0,0,0,
300059.SZ,300059,20241009,100030000,266800,760717,20312848,793028,0,,,1490804179,38069133946,279500,226100,240000,243600,267000,267100,267200,267300,267500,267600,267700,267800,267900,268000,211020,162940,9420,2800,42920,203304,1500,38700,135280,242868,266800,266700,266600,266500,266400,266300,266200,266100,266000,265900,110336,20248,37900,26000,385824,16700,160260,42500,264815,11900,288900,232500,218985147,111039706,0,0,0,0,0,
300059.SZ,300059,20241009,100033000,266800,767936,20496572,793417,0,,,1491572115,38089630518,279500,226100,240000,243600,266800,266900,267000,267100,267200,267300,267400,267500,267600,267700,51300,800,322442,335941,33520,18600,2340,50020,254664,2000,266700,266600,266500,266400,266300,266200,266100,266000,265900,265800,800,9448,133100,383024,17300,159260,42500,266415,12700,293800,288900,232500,219694458,111039570,0,0,0,0,0,
300059.SZ,300059,20241009,100036000,266800,408348,10888817,793688,0,,,1491980463,38100519335,279500,226100,240000,243600,266800,266900,267000,267100,267200,267300,267400,267500,267600,267700,251296,17900,582486,357717,34020,34700,3500,73086,258764,1500,266700,266500,266400,266300,266200,266100,266000,265900,265800,265700,4700,16800,385124,17300,158960,42500,265615,12700,293800,60000,288800,232500,220810996,111080522,0,0,0,0,0,
300059.SZ,300059,20241009,100039000,266500,1004336,26776667,794271,0,,,1492984799,38127296002,279500,226100,240000,243600,266500,266700,266800,266900,267000,267100,267200,267300,267400,267500,127900,45724,151939,72300,652608,376817,36820,34300,15000,87186,266400,266300,266200,266100,266000,265900,265800,265700,265600,265500,142788,17300,158860,42400,268115,12700,290500,60500,13400,198300,288700,232400,221228756,110801886,0,0,0,0,0,
300059.SZ,300059,20241009,100042000,266000,1173263,31237654,794969,0,,,1494158062,38158533656,279500,226100,240000,243600,266200,266300,266400,266500,266600,266700,266800,266900,267000,267100,129100,2437,28355,20000,1400,338420,363079,56120,672488,364177,266000,265800,265700,265600,265500,265400,265300,265200,265100,265000,900,268000,58900,13400,193700,166400,2900,18800,55700,490600,288700,232200,221693024,110130823,0,0,0,0,0,
300059.SZ,300059,20241009,100045000,265700,690282,18357446,795327,0,,,1494848344,38176891102,279500,226100,240000,243600,265800,265900,266000,266200,266300,266400,266500,266600,266700,266800,2000,2100,12800,22600,8837,227891,71327,37108,442000,403166,265700,265600,265500,265400,265300,265200,265100,265000,264900,264800,24918,13400,192100,165300,2900,17800,55700,505600,6500,16700,288600,232100,222249180,109889941,0,0,0,0,0,
300059.SZ,300059,20241009,100048000,265800,582718,15485627,795781,0,,,1495431062,38192376729,279500,226100,240000,243600,265700,265900,266000,266100,266200,266300,266400,266500,266600,266700,2400,5100,53622,305000,35154,18517,320757,89527,37108,456236,265500,265400,265300,265200,265100,265000,264900,264800,264700,264600,24000,165300,2900,16800,56300,517100,6300,15700,19100,157500,288600,232100,222614675,109789323,0,0,0,0,0,
300059.SZ,300059,20241009,100051000,265200,474900,12610740,796197,0,,,1495905962,38204987469,279500,226100,240000,243600,265400,265500,265600,265700,265800,265900,266000,266100,266200,266300,75000,26400,2600,86314,3632,4400,167262,307400,37654,17517,265200,265100,265000,264900,264800,264700,264600,264500,264400,264300,35400,56300,520300,14200,15300,18600,157500,60500,2200,34200,288500,232000,223020005,109658223,0,0,0,0,0,
300059.SZ,300059,20241009,100054000,265400,738008,19574055,796579,0,,,1496643970,38224561524,279500,226100,240000,243600,265400,265500,265600,265700,265800,265900,266000,266100,266200,266300,200,263628,45340,283526,100432,13200,245562,307600,85922,17817,265100,265000,264900,264800,264700,264600,264500,264400,264300,264200,41324,338768,14200,15300,18600,157200,63200,2400,34200,665900,288500,232000,223359033,109389115,0,0,0,0,0,
300059.SZ,300059,20241009,100057000,265000,942692,24996661,797153,0,,,1497586662,38249558185,279500,226100,240000,243600,265000,265100,265200,265300,265400,265500,265600,265700,265800,265900,69638,6800,12944,5200,38340,204040,124220,318226,129976,14400,264800,264700,264600,264500,264400,264300,264200,264100,264000,263900,22900,174600,154700,64000,2400,35200,638500,124300,486700,77900,288500,231900,223706819,109135623,0,0,0,0,0,
300059.SZ,300059,20241009,100100000,264700,512796,13582489,797490,0,,,1498099458,38263140674,279500,226100,240000,243600,265000,265100,265200,265300,265400,265500,265600,265700,265800,265900,348070,176665,120044,24600,162160,332640,143120,367506,128876,14400,264700,264600,264500,264400,264300,264200,264100,264000,263900,263800,36504,154200,67500,2400,35200,633500,124300,482500,77900,229645,288400,231900,224521204,108982227,0,0,0,0,0,
300059.SZ,300059,20241009,100103000,264600,530638,14049645,797870,0,,,1498630096,38277190319,279500,226100,240000,243600,264700,264800,264900,265000,265100,265200,265300,265400,265500,265600,3800,16305,18583,415434,214735,130944,24660,167060,449500,137300,264600,264500,264400,264300,264200,264100,264000,263900,263800,263700,266,60100,2400,35200,612800,123800,481200,77900,228445,14400,288300,231800,224796865,108753089,0,0,0,0,0,
300059.SZ,300059,20241009,100106000,264600,1005798,26595590,798334,0,,,1499635894,38303785909,279500,226100,240000,243600,264700,264800,264900,265000,265100,265200,265300,265400,265500,265600,105625,189281,20487,457090,212995,127944,17360,170546,420600,137100,264600,264200,264100,264000,263900,263800,263700,263600,263500,263400,16400,257368,123800,490500,77900,224845,15000,45900,209800,27800,288300,231700,224889719,108337891,0,0,0,0,0,
300059.SZ,300059,20241009,100109000,264300,976027,25809050,798767,0,,,1500611921,38329594959,279500,226100,240000,243600,264300,264500,264600,264700,264800,264900,265000,265100,265200,265300,112600,45206,331251,113300,83906,20687,371490,219386,95744,18000,264200,264100,264000,263900,263800,263700,263600,263500,263400,263300,10741,123800,502200,78600,230345,15000,46900,209800,27800,277800,288300,231600,225002775,108107964,0,0,0,0,0,
300059.SZ,300059,20241009,100112000,264300,560413,14811093,799069,0,,,1501172334,38344406052,279500,226100,240000,243600,264600,264700,264800,264900,265000,265100,265200,265300,265400,265500,592668,165714,136006,18795,457790,219586,93644,18000,166046,451052,264300,264200,264100,264000,263900,263800,263700,263600,263500,263400,3500,2300,113728,514600,78600,228345,14800,46900,209800,28000,288300,231600,225347060,108180251,0,0,0,0,0,
300059.SZ,300059,20241009,100115000,264100,682446,18029705,799468,0,,,1501854780,38362435757,279500,226100,240000,243600,264200,264300,264500,264600,264700,264800,264900,265000,265100,265200,103668,67443,6400,735484,176534,147606,18695,448590,212513,91044,264100,264000,263900,263800,263700,263600,263500,263400,263300,263200,20700,405582,80600,229645,15000,46900,212600,28000,277900,191800,288200,231600,225551534,108078005,0,0,0,0,0,
300059.SZ,300059,20241009,100118000,264100,709322,18735581,799958,0,,,1502564102,38381171338,279500,226100,240000,243600,264100,264200,264300,264400,264500,264600,264700,264800,264900,265000,63524,79220,233347,8180,36400,752164,196734,148082,18995,443790,264000,263900,263800,263700,263600,263500,263400,263300,263200,263100,248960,84500,225545,15000,48200,212500,28000,277400,181000,44020,288200,231500,226004572,107938583,0,0,0,0,0,
